Promedio_Notas,Asistencia_Pct,Tareas_Entregadas_Pct,Nivel_Participacion,Faltas_Disciplinarias,Nivel_Riesgo
150.0,75.1,61.9,Baja,0,Alto riesgo
4.6,68.4,54.1,Media,0,Alto riesgo
8.8,76.2,66.4,Media,1,Sin riesgo
7.4,74.8,87.6,Baja,1,Medio riesgo
10.0,80.6,83.4,Media,1,Sin riesgo
7.5,81.2,74.1,Alta,0,Medio riesgo
8.8,90.8,73.0,Media,0,Sin riesgo
8.6,78.4,72.5,Media,1,Sin riesgo
7.5,70.4,65.5,Alta,1,Medio riesgo
9.9,90.6,100.0,Alta,0,Sin riesgo
9.2,83.3,74.5,Media,0,Sin riesgo
6.4,75.1,72.3,Media,2,Medio riesgo
9.9,86.3,86.5,Media,0,Sin riesgo
8.4,77.2,75.3,Alta,0,Sin riesgo
10.0,-25.0,100.0,Media,0,Sin riesgo
10.0,100.0,85.6,Media,0,Sin riesgo
,93.4,100.0,Media,1,Sin riesgo
6.6,81.8,87.7,Media,0,Medio riesgo
9.5,87.6,100.0,Media,0,Sin riesgo
9.0,-25.0,99.3,Media,0,Sin riesgo
9.8,-25.0,74.6,Media,0,Sin riesgo
8.9,86.0,75.9,Alta,2,Sin riesgo
10.0,79.6,84.2,Baja,0,Sin riesgo
7.5,62.7,41.0,Media,1,Alto riesgo
10.0,79.8,61.0,Media,0,Sin riesgo
150.0,79.3,64.2,Media,2,Sin riesgo
5.2,76.7,72.8,Media,0,Alto riesgo
9.1,80.1,91.1,Baja,0,Sin riesgo
7.5,75.1,61.7,Media,0,Medio riesgo
7.2,47.0,51.6,Alta,1,Alto riesgo
7.8,81.5,70.3,Alta,0,Medio riesgo
9.8,86.3,90.0,Alta,2,Sin riesgo
,90.8,86.7,Alta,1,Sin riesgo
8.4,91.9,99.5,Media,2,Sin riesgo
6.1,80.6,79.9,Baja,0,Medio riesgo
6.5,67.2,76.9,Media,1,Alto riesgo
9.3,73.1,,Media,1,Sin riesgo
5.3,79.0,91.7,Media,0,Alto riesgo
10.0,82.7,88.3,Media,2,Sin riesgo
8.6,75.1,70.5,Alta,0,Sin riesgo
8.6,91.8,98.4,Baja,0,Sin riesgo
8.3,74.4,84.1,Baja,0,Sin riesgo
5.8,46.9,45.8,Media,0,Alto riesgo
2.5,42.2,41.3,Baja,0,Alto riesgo
9.9,84.6,98.4,Media,0,Sin riesgo
10.0,93.4,97.0,Media,0,Sin riesgo
5.6,72.9,77.8,Alta,0,Alto riesgo
7.8,78.2,80.2,Baja,0,Medio riesgo
9.1,91.3,83.6,Baja,0,Sin riesgo
5.1,57.0,69.1,Baja,0,Alto riesgo
8.7,85.0,82.4,Baja,3,Sin riesgo
4.4,58.0,51.4,Media,0,Alto riesgo
8.2,84.2,96.8,Alta,0,Sin riesgo
10.0,100.0,100.0,Media,1,Sin riesgo
9.1,75.2,82.5,Media,0,Sin riesgo
150.0,85.7,86.1,Baja,0,Medio riesgo
6.7,100.0,95.8,Alta,2,Medio riesgo
7.8,100.0,100.0,Media,0,Medio riesgo
5.6,73.3,84.3,Alta,2,Alto riesgo
9.7,94.8,80.0,Alta,0,Sin riesgo
6.4,65.4,64.8,Media,0,Alto riesgo
5.9,54.3,52.7,Media,1,Alto riesgo
150.0,60.0,56.7,Alta,0,Alto riesgo
6.7,66.2,72.5,Media,0,Alto riesgo
8.1,78.6,84.6,Baja,0,Sin riesgo
3.4,46.4,20.2,Alta,1,Alto riesgo
5.6,64.8,67.9,Media,0,Alto riesgo
6.3,74.8,69.6,Media,1,Medio riesgo
9.3,79.2,61.4,Alta,0,Sin riesgo
9.2,72.3,43.5,Alta,0,Sin riesgo
9.0,86.2,88.1,Media,1,Sin riesgo
8.5,87.1,86.8,Alta,0,Sin riesgo
8.3,96.3,100.0,Media,1,Sin riesgo
4.4,62.1,56.3,Desconocido_X99,2,Alto riesgo
4.2,56.8,48.3,Media,0,Alto riesgo
8.0,70.1,60.3,Media,1,Medio riesgo
,77.8,90.7,Alta,3,Medio riesgo
5.7,49.6,45.4,Desconocido_X99,2,Alto riesgo
9.0,83.0,83.6,Baja,0,Sin riesgo
9.4,95.4,100.0,Desconocido_X99,1,Sin riesgo
6.1,80.5,66.3,Media,0,Medio riesgo
9.4,84.9,100.0,Media,0,Sin riesgo
10.0,93.4,87.6,Media,1,Sin riesgo
9.2,86.1,77.4,Alta,1,Sin riesgo
150.0,91.6,95.5,Alta,0,Sin riesgo
9.3,74.8,86.4,Media,0,Sin riesgo
9.5,84.0,70.5,Alta,1,Sin riesgo
9.9,100.0,,Media,0,Sin riesgo
9.8,100.0,95.0,Alta,1,Sin riesgo
7.8,85.2,84.0,Media,0,Medio riesgo
5.2,77.2,91.7,Alta,0,Alto riesgo
5.7,64.7,60.3,Media,0,Alto riesgo
7.1,75.1,80.2,Baja,1,Medio riesgo
10.0,99.4,92.0,Baja,1,Sin riesgo
5.4,61.6,52.6,Media,1,Alto riesgo
,79.6,79.2,Media,1,Medio riesgo
8.1,51.1,40.6,Media,1,Alto riesgo
6.5,77.7,80.1,Media,2,Medio riesgo
7.1,76.8,91.8,Media,0,Medio riesgo
10.0,89.5,82.2,Media,0,Sin riesgo
5.3,73.3,63.4,Alta,1,Alto riesgo
5.5,53.9,56.3,Alta,1,Alto riesgo
6.5,88.2,94.4,Baja,0,Medio riesgo
5.5,80.5,68.8,Media,0,Alto riesgo
10.0,87.1,100.0,Baja,1,Sin riesgo
9.4,100.0,99.9,Media,0,Sin riesgo
9.1,77.8,61.1,Media,0,Sin riesgo
10.0,98.4,100.0,Media,0,Sin riesgo
6.6,95.9,92.6,Media,0,Medio riesgo
7.1,74.3,76.3,Media,1,Medio riesgo
6.0,67.6,,Media,1,Alto riesgo
7.7,88.4,,Media,0,Medio riesgo
9.4,94.9,100.0,Media,0,Sin riesgo
4.3,51.3,63.4,Alta,0,Alto riesgo
,76.8,55.6,Baja,1,Medio riesgo
10.0,100.0,96.1,Alta,1,Sin riesgo
7.0,77.8,83.0,Media,0,Medio riesgo
10.0,96.0,100.0,Alta,1,Sin riesgo
8.3,82.1,81.6,Media,1,Sin riesgo
9.6,96.3,99.3,Baja,0,Sin riesgo
6.4,76.5,92.7,Media,0,Medio riesgo
3.2,70.9,78.0,Media,0,Alto riesgo
7.3,74.4,68.3,Baja,0,Medio riesgo
6.4,71.0,89.7,Media,0,Medio riesgo
150.0,100.0,100.0,Media,0,Sin riesgo
9.2,93.2,100.0,Alta,1,Sin riesgo
8.9,93.6,83.5,Media,0,Sin riesgo
9.9,99.8,100.0,Alta,1,Sin riesgo
9.9,79.7,75.5,Media,0,Sin riesgo
6.8,75.9,,Media,0,Medio riesgo
5.3,59.1,63.4,Media,0,Alto riesgo
8.4,74.7,78.4,Desconocido_X99,0,Sin riesgo
9.4,93.5,86.3,Media,0,Sin riesgo
7.4,68.5,65.7,Baja,0,Alto riesgo
9.2,79.2,80.0,Media,1,Sin riesgo
6.0,-25.0,82.2,Baja,0,Alto riesgo
9.0,81.6,72.0,Media,0,Sin riesgo
,100.0,100.0,Alta,2,Sin riesgo
8.2,62.1,68.0,Media,2,Alto riesgo
9.8,100.0,85.0,Media,1,Sin riesgo
,100.0,90.2,Media,0,Sin riesgo
10.0,91.2,95.3,Baja,1,Sin riesgo
6.2,68.6,86.4,Media,0,Alto riesgo
8.1,90.6,,Media,0,Sin riesgo
8.6,88.5,82.4,Desconocido_X99,0,Sin riesgo
7.1,65.1,60.9,Alta,0,Alto riesgo
5.8,75.3,77.8,Media,1,Alto riesgo
6.6,70.0,62.8,Media,0,Alto riesgo
5.9,75.5,74.8,Alta,2,Alto riesgo
150.0,85.0,87.1,Media,0,Sin riesgo
150.0,92.9,71.6,Media,0,Sin riesgo
9.3,68.3,73.6,Alta,0,Alto riesgo
10.0,100.0,78.9,Alta,0,Sin riesgo
8.1,70.9,56.7,Baja,0,Sin riesgo
4.5,67.7,81.6,Baja,0,Alto riesgo
,95.5,91.9,Media,0,Sin riesgo
7.7,72.6,58.0,Alta,0,Medio riesgo
7.4,64.0,50.3,Media,1,Alto riesgo
2.3,56.1,46.5,Media,1,Alto riesgo
9.6,81.8,79.1,Baja,0,Sin riesgo
8.1,73.7,80.0,Media,1,Sin riesgo
6.9,77.6,83.7,Alta,2,Medio riesgo
6.7,65.9,55.3,Media,0,Alto riesgo
7.2,61.8,52.9,Media,0,Alto riesgo
9.5,96.8,100.0,Alta,1,Sin riesgo
10.0,90.1,97.9,Media,0,Sin riesgo
8.0,86.6,97.6,Media,1,Medio riesgo
150.0,61.4,63.1,Media,0,Alto riesgo
6.3,69.0,54.0,Media,1,Alto riesgo
9.8,90.6,92.1,Baja,0,Sin riesgo
9.2,69.1,68.8,Desconocido_X99,2,Alto riesgo
7.4,79.4,65.4,Baja,2,Medio riesgo
10.0,100.0,100.0,Media,1,Sin riesgo
5.1,64.1,75.9,Baja,1,Alto riesgo
6.9,81.6,94.4,Alta,0,Medio riesgo
8.9,-25.0,94.6,Baja,0,Sin riesgo
5.2,42.6,35.5,Baja,0,Alto riesgo
4.1,73.1,72.6,Alta,0,Alto riesgo
,93.7,100.0,Media,0,Medio riesgo
7.2,68.9,69.3,Baja,0,Alto riesgo
5.2,56.4,80.9,Alta,1,Alto riesgo
10.0,100.0,100.0,Alta,0,Sin riesgo
10.0,86.8,77.3,Media,1,Sin riesgo
,100.0,97.0,Media,0,Sin riesgo
6.3,59.1,55.0,Media,1,Alto riesgo
7.9,-25.0,100.0,Media,0,Medio riesgo
9.9,82.2,89.3,Media,0,Sin riesgo
10.0,98.4,94.5,Alta,0,Sin riesgo
9.5,90.3,100.0,Media,0,Sin riesgo
6.7,77.2,60.0,Media,0,Medio riesgo
6.8,48.4,37.8,Alta,0,Alto riesgo
8.1,72.0,79.6,Media,0,Sin riesgo
7.7,70.9,91.8,Alta,0,Medio riesgo
10.0,97.2,92.8,Baja,1,Sin riesgo
7.8,78.2,,Alta,1,Medio riesgo
1.3,43.7,53.3,Alta,1,Alto riesgo
7.6,92.2,100.0,Baja,0,Medio riesgo
10.0,77.8,84.8,Baja,0,Sin riesgo
9.5,99.7,91.9,Media,1,Sin riesgo
9.0,75.5,75.1,Media,0,Sin riesgo
9.1,98.5,95.9,Media,1,Sin riesgo
9.4,82.7,74.7,Media,1,Sin riesgo
7.5,100.0,86.8,Media,1,Medio riesgo
10.0,86.2,,Alta,0,Sin riesgo
6.5,65.2,65.9,Alta,0,Alto riesgo
8.8,78.4,75.9,Alta,0,Sin riesgo
7.4,81.9,74.3,Baja,0,Medio riesgo
10.0,100.0,98.3,Media,0,Sin riesgo
5.3,50.7,55.7,Alta,0,Alto riesgo
5.3,80.6,,Alta,0,Alto riesgo
10.0,82.5,73.7,Baja,0,Sin riesgo
7.4,89.4,,Alta,1,Medio riesgo
6.2,70.9,57.0,Media,3,Medio riesgo
150.0,78.3,97.0,Media,0,Alto riesgo
3.3,60.8,72.4,Alta,0,Alto riesgo
,65.1,78.9,Alta,0,Alto riesgo
9.7,100.0,100.0,Media,0,Sin riesgo
5.7,69.7,74.8,Media,0,Alto riesgo
6.1,71.2,69.3,Baja,1,Medio riesgo
10.0,90.0,95.2,Baja,0,Sin riesgo
7.4,69.8,66.3,Baja,0,Alto riesgo
150.0,83.1,79.1,Media,1,Medio riesgo
150.0,72.3,71.2,Alta,0,Alto riesgo
,61.7,51.6,Media,1,Alto riesgo
7.4,75.6,88.0,Baja,0,Medio riesgo
10.0,98.1,80.2,Media,1,Sin riesgo
9.3,74.9,69.1,Media,0,Sin riesgo
10.0,95.5,80.9,Media,0,Sin riesgo
5.4,50.4,67.1,Alta,1,Alto riesgo
3.5,50.1,49.3,Media,0,Alto riesgo
7.0,79.3,74.2,Alta,1,Medio riesgo
9.9,78.1,89.4,Alta,1,Sin riesgo
6.6,76.7,69.8,Media,1,Medio riesgo
7.6,87.2,81.0,Media,2,Medio riesgo
7.4,66.0,73.4,Media,0,Alto riesgo
7.2,61.9,62.3,Baja,0,Alto riesgo
8.9,60.5,70.2,Alta,0,Alto riesgo
8.8,71.3,68.7,Media,1,Sin riesgo
10.0,100.0,86.1,Media,1,Sin riesgo
7.9,86.4,97.4,Baja,0,Medio riesgo
7.7,76.8,76.3,Media,0,Medio riesgo
10.0,75.1,74.5,Alta,0,Sin riesgo
10.0,83.2,80.9,Baja,0,Sin riesgo
7.4,89.5,78.2,Baja,1,Medio riesgo
7.0,74.3,96.9,Alta,0,Medio riesgo
10.0,88.6,100.0,Alta,0,Sin riesgo
9.8,95.5,100.0,Media,2,Sin riesgo
10.0,-25.0,80.8,Media,1,Sin riesgo
7.2,83.9,97.8,Baja,1,Medio riesgo
10.0,100.0,100.0,Alta,1,Sin riesgo
10.0,98.0,86.0,Baja,2,Sin riesgo
7.7,68.8,65.4,Media,2,Alto riesgo
6.7,67.5,71.5,Alta,0,Alto riesgo
9.9,92.2,86.0,Media,1,Sin riesgo
7.6,86.8,99.5,Media,0,Medio riesgo
9.6,90.4,93.4,Media,1,Sin riesgo
8.0,73.5,85.4,Media,0,Medio riesgo
4.0,55.5,37.3,Alta,0,Alto riesgo
5.3,51.4,47.6,Media,2,Alto riesgo
10.0,91.7,100.0,Baja,1,Sin riesgo
4.5,59.5,67.5,Media,0,Alto riesgo
6.8,57.2,56.9,Media,2,Alto riesgo
150.0,56.8,48.8,Media,0,Alto riesgo
7.8,89.7,92.1,Media,0,Medio riesgo
6.4,56.2,51.5,Media,2,Alto riesgo
7.2,80.0,94.5,Media,0,Medio riesgo
7.2,72.0,58.2,Alta,0,Medio riesgo
7.2,69.6,81.8,Baja,2,Alto riesgo
6.6,75.6,71.1,Media,1,Medio riesgo
10.0,98.9,91.5,Media,0,Sin riesgo
2.9,60.3,68.2,Alta,0,Alto riesgo
9.2,-25.0,81.0,Media,0,Sin riesgo
8.8,-25.0,100.0,Baja,0,Sin riesgo
4.2,61.5,64.4,Baja,1,Alto riesgo
7.7,61.7,58.7,Alta,0,Alto riesgo
9.8,87.2,83.3,Alta,1,Sin riesgo
7.2,62.4,56.8,Media,1,Alto riesgo
7.5,66.0,69.5,Media,1,Alto riesgo
7.6,72.8,64.1,Alta,0,Medio riesgo
8.7,-25.0,96.8,Media,0,Sin riesgo
9.0,76.2,72.3,Baja,1,Sin riesgo
7.3,66.4,74.6,Media,0,Alto riesgo
8.6,92.7,100.0,Media,0,Sin riesgo
8.5,78.6,71.4,Media,1,Sin riesgo
7.1,91.8,65.1,Media,0,Medio riesgo
8.3,80.3,74.3,Media,1,Sin riesgo
10.0,100.0,89.8,Alta,0,Sin riesgo
6.9,77.1,82.6,Alta,0,Medio riesgo
6.0,72.4,63.5,Baja,0,Alto riesgo
7.2,72.1,65.7,Media,0,Medio riesgo
10.0,89.0,100.0,Baja,1,Sin riesgo
5.2,57.5,78.2,Alta,1,Alto riesgo
6.5,77.5,71.2,Baja,1,Medio riesgo
4.8,81.0,100.0,Alta,0,Alto riesgo
10.0,81.4,70.8,Media,0,Sin riesgo
8.1,64.2,62.4,Media,0,Alto riesgo
3.4,54.5,44.1,Media,0,Alto riesgo
10.0,100.0,89.7,Baja,0,Sin riesgo
10.0,90.5,80.2,Media,0,Sin riesgo
5.4,72.8,81.2,Alta,0,Alto riesgo
6.3,-25.0,65.8,Baja,1,Alto riesgo
7.7,80.2,,Baja,1,Medio riesgo
4.1,63.4,57.0,Media,2,Alto riesgo
10.0,100.0,88.6,Media,1,Sin riesgo
,87.7,81.3,Media,0,Sin riesgo
7.0,-25.0,56.8,Media,1,Medio riesgo
8.5,-25.0,60.1,Alta,0,Alto riesgo
7.3,85.6,99.8,Alta,0,Medio riesgo
8.9,94.6,87.9,Media,1,Sin riesgo
10.0,99.0,100.0,Media,0,Sin riesgo
8.6,93.4,83.6,Baja,1,Sin riesgo
9.1,100.0,,Baja,1,Sin riesgo
9.4,83.6,95.8,Media,0,Sin riesgo
5.0,68.4,76.1,Alta,1,Alto riesgo
8.6,76.6,73.2,Media,0,Sin riesgo
9.5,85.6,87.2,Media,0,Sin riesgo
5.0,58.9,72.5,Media,0,Alto riesgo
7.8,71.5,71.5,Baja,1,Medio riesgo
8.4,100.0,100.0,Desconocido_X99,0,Sin riesgo
5.1,83.3,78.1,Media,0,Alto riesgo
9.4,92.3,69.8,Media,0,Sin riesgo
8.0,68.0,81.3,Alta,3,Alto riesgo
8.1,76.1,71.7,Media,0,Sin riesgo
9.5,91.4,88.3,Media,1,Sin riesgo
3.6,59.5,76.3,Media,0,Alto riesgo
7.7,55.7,59.4,Desconocido_X99,0,Alto riesgo
7.8,66.0,65.7,Media,0,Alto riesgo
4.8,66.9,57.1,Alta,2,Alto riesgo
6.4,74.4,79.7,Alta,0,Medio riesgo
150.0,100.0,100.0,Alta,0,Sin riesgo
9.4,-25.0,78.3,Alta,1,Sin riesgo
150.0,62.8,48.9,Alta,1,Alto riesgo
9.8,87.9,90.2,Alta,2,Sin riesgo
6.1,83.8,95.0,Desconocido_X99,1,Medio riesgo
10.0,88.4,73.6,Alta,0,Sin riesgo
7.5,91.4,91.2,Alta,0,Medio riesgo
,71.8,74.0,Media,1,Medio riesgo
150.0,66.6,53.6,Baja,1,Alto riesgo
10.0,77.6,79.7,Alta,1,Sin riesgo
7.7,78.6,50.3,Alta,1,Medio riesgo
10.0,96.6,96.8,Alta,1,Sin riesgo
,92.1,91.0,Alta,0,Sin riesgo
4.5,69.4,54.9,Media,0,Alto riesgo
8.3,86.0,89.6,Alta,0,Sin riesgo
,75.4,79.5,Media,0,Sin riesgo
7.9,92.0,74.9,Media,0,Medio riesgo
,85.4,93.9,Alta,0,Sin riesgo
5.3,-25.0,64.5,Alta,0,Alto riesgo
5.5,56.3,63.3,Alta,2,Alto riesgo
10.0,90.4,100.0,Alta,0,Sin riesgo
7.4,77.3,64.6,Media,1,Medio riesgo
8.7,79.4,89.2,Desconocido_X99,0,Sin riesgo
7.9,-25.0,75.1,Alta,0,Medio riesgo
5.8,61.6,50.3,Media,1,Alto riesgo
6.6,61.4,86.3,Alta,1,Alto riesgo
9.7,100.0,95.0,Media,0,Sin riesgo
6.2,86.4,84.3,Alta,3,Medio riesgo
10.0,94.4,89.5,Alta,2,Sin riesgo
8.8,80.6,72.3,Media,2,Sin riesgo
10.0,73.0,68.1,Alta,0,Sin riesgo
10.0,73.6,67.4,Alta,1,Sin riesgo
8.8,73.0,58.3,Alta,0,Sin riesgo
10.0,96.4,100.0,Media,0,Sin riesgo
7.7,87.0,100.0,Media,0,Medio riesgo
7.1,40.7,32.8,Alta,2,Alto riesgo
9.3,80.8,100.0,Alta,0,Sin riesgo
7.9,95.5,100.0,Media,0,Medio riesgo
8.3,89.8,100.0,Baja,0,Sin riesgo
7.2,89.0,100.0,Media,0,Medio riesgo
6.1,57.4,45.4,Alta,1,Alto riesgo
9.5,85.6,83.9,Baja,0,Sin riesgo
8.7,89.7,80.4,Alta,0,Sin riesgo
8.7,-25.0,100.0,Media,0,Sin riesgo
8.3,87.7,83.4,Media,0,Sin riesgo
3.5,55.6,,Alta,1,Alto riesgo
6.2,75.6,77.3,Media,1,Medio riesgo
9.5,54.3,54.1,Baja,1,Alto riesgo
9.2,84.5,86.6,Alta,0,Sin riesgo
5.3,72.4,76.6,Alta,0,Alto riesgo
10.0,100.0,97.0,Desconocido_X99,0,Sin riesgo
10.0,96.7,100.0,Media,2,Sin riesgo
,84.5,90.9,Baja,0,Sin riesgo
5.8,73.2,73.8,Desconocido_X99,0,Alto riesgo
7.1,82.6,81.9,Baja,1,Medio riesgo
8.1,57.0,55.6,Alta,2,Alto riesgo
6.0,84.6,79.2,Media,0,Alto riesgo
5.5,74.7,75.6,Alta,1,Alto riesgo
10.0,100.0,100.0,Media,1,Sin riesgo
10.0,99.6,100.0,Media,1,Sin riesgo
10.0,99.6,100.0,Alta,1,Sin riesgo
3.2,51.8,60.6,Media,1,Alto riesgo
5.4,75.4,69.3,Media,0,Alto riesgo
6.2,55.5,55.1,Alta,0,Alto riesgo
9.6,71.8,68.4,Baja,0,Sin riesgo
6.1,74.9,85.1,Baja,1,Medio riesgo
9.7,80.0,77.1,Baja,0,Sin riesgo
8.7,79.1,73.6,Baja,0,Sin riesgo
5.4,74.2,64.9,Media,0,Alto riesgo
7.9,82.6,,Baja,0,Medio riesgo
10.0,100.0,96.6,Media,0,Sin riesgo
7.3,78.2,71.5,Media,0,Medio riesgo
7.7,56.7,58.6,Desconocido_X99,1,Alto riesgo
10.0,72.1,68.3,Baja,0,Sin riesgo
7.8,70.9,79.4,Alta,1,Medio riesgo
9.5,85.4,82.2,Media,0,Sin riesgo
8.3,94.8,,Media,1,Sin riesgo
8.6,82.1,89.4,Media,0,Sin riesgo
6.2,58.2,50.9,Baja,0,Alto riesgo
10.0,100.0,98.1,Baja,0,Sin riesgo
9.2,83.7,87.4,Media,1,Sin riesgo
9.4,100.0,100.0,Baja,0,Sin riesgo
7.1,58.0,63.0,Alta,0,Alto riesgo
10.0,93.9,100.0,Media,0,Sin riesgo
4.6,63.9,77.0,Alta,1,Alto riesgo
10.0,87.7,75.9,Baja,0,Sin riesgo
10.0,100.0,100.0,Alta,1,Sin riesgo
6.1,86.2,90.3,Alta,1,Medio riesgo
9.9,92.2,63.9,Media,1,Sin riesgo
8.1,68.7,42.3,Baja,1,Alto riesgo
5.3,99.7,99.5,Media,0,Alto riesgo
8.5,75.4,87.6,Alta,0,Sin riesgo
8.3,86.0,98.9,Alta,0,Sin riesgo
150.0,76.5,84.5,Alta,0,Medio riesgo
6.3,72.8,67.2,Media,0,Medio riesgo
10.0,97.2,95.9,Alta,0,Sin riesgo
9.1,66.5,64.1,Alta,0,Alto riesgo
10.0,100.0,87.1,Alta,0,Sin riesgo
8.0,86.4,83.4,Alta,0,Sin riesgo
9.1,91.9,86.5,Alta,0,Sin riesgo
9.0,78.3,74.0,Media,0,Sin riesgo
4.1,57.7,78.8,Media,1,Alto riesgo
9.4,94.1,100.0,Media,0,Sin riesgo
7.2,78.8,95.3,Media,0,Medio riesgo
9.5,88.7,75.1,Media,2,Sin riesgo
10.0,92.1,99.9,Media,1,Sin riesgo
6.0,59.9,62.2,Media,0,Alto riesgo
,71.1,69.7,Alta,0,Sin riesgo
9.2,100.0,98.0,Alta,0,Sin riesgo
10.0,83.6,92.4,Baja,1,Sin riesgo
9.5,80.2,75.5,Media,0,Sin riesgo
5.8,75.7,68.5,Alta,2,Alto riesgo
9.4,79.7,68.5,Media,0,Sin riesgo
10.0,100.0,100.0,Alta,1,Sin riesgo
6.1,80.8,71.4,Media,0,Medio riesgo
8.2,59.8,68.0,Desconocido_X99,0,Alto riesgo
6.9,79.0,77.9,Media,0,Medio riesgo
7.1,98.7,96.4,Alta,1,Medio riesgo
8.8,-25.0,77.3,Media,1,Sin riesgo
1.3,53.1,47.5,Media,0,Alto riesgo
6.1,81.5,91.6,Media,1,Medio riesgo
9.4,-25.0,96.5,Media,1,Sin riesgo
5.6,56.3,55.0,Media,0,Alto riesgo
10.0,65.5,65.7,Media,0,Alto riesgo
10.0,100.0,95.1,Baja,2,Sin riesgo
6.5,70.5,66.8,Media,1,Medio riesgo
10.0,88.6,93.2,Media,0,Sin riesgo
10.0,100.0,100.0,Alta,0,Sin riesgo
9.2,76.6,90.5,Media,0,Sin riesgo
5.3,70.8,59.6,Alta,1,Alto riesgo
7.9,70.4,63.4,Alta,0,Medio riesgo
7.4,93.1,100.0,Baja,0,Medio riesgo
8.3,83.6,69.0,Baja,1,Sin riesgo
6.9,95.6,92.4,Media,2,Medio riesgo
7.4,81.1,88.9,Media,0,Medio riesgo
6.7,68.7,65.8,Media,0,Alto riesgo
6.7,65.8,75.9,Alta,0,Alto riesgo
8.2,82.9,71.7,Alta,0,Sin riesgo
10.0,85.7,96.8,Alta,0,Sin riesgo
,100.0,100.0,Media,1,Sin riesgo
9.3,76.8,70.4,Alta,0,Sin riesgo
7.4,87.4,87.1,Media,1,Medio riesgo
6.8,75.4,80.5,Alta,0,Medio riesgo
8.8,81.1,92.7,Alta,0,Sin riesgo
3.7,39.1,24.3,Alta,1,Alto riesgo
7.7,81.8,74.6,Media,1,Medio riesgo
6.3,77.3,67.5,Desconocido_X99,1,Medio riesgo
8.7,100.0,100.0,Media,0,Sin riesgo
8.8,74.7,72.6,Media,0,Sin riesgo
9.4,77.9,81.4,Media,0,Sin riesgo
7.5,78.4,83.3,Baja,1,Medio riesgo
6.5,58.7,56.6,Baja,0,Alto riesgo
6.8,67.1,71.9,Baja,0,Alto riesgo
7.2,70.4,75.4,Baja,1,Medio riesgo
10.0,94.8,100.0,Baja,0,Sin riesgo
5.4,-25.0,70.5,Alta,1,Alto riesgo
10.0,100.0,100.0,Media,0,Sin riesgo
8.0,97.9,83.0,Media,1,Medio riesgo
9.7,100.0,81.8,Media,1,Sin riesgo
5.5,66.8,71.5,Media,0,Alto riesgo
9.3,66.5,62.0,Media,1,Alto riesgo
9.4,75.0,64.3,Media,0,Sin riesgo
9.1,93.9,76.0,Media,1,Sin riesgo
4.7,79.8,69.6,Alta,0,Alto riesgo
7.6,68.3,62.1,Media,1,Alto riesgo
10.0,100.0,100.0,Alta,1,Sin riesgo
9.8,94.0,81.0,Media,0,Sin riesgo
6.2,60.8,64.9,Media,0,Alto riesgo
6.8,81.2,100.0,Alta,0,Medio riesgo
9.2,77.3,77.2,Media,0,Sin riesgo
6.5,58.0,67.3,Media,0,Alto riesgo
5.3,67.4,79.7,Alta,0,Alto riesgo
7.5,69.2,86.5,Desconocido_X99,0,Alto riesgo
10.0,96.9,97.0,Media,1,Sin riesgo
9.9,-25.0,87.8,Media,0,Sin riesgo
5.7,60.9,45.4,Media,2,Alto riesgo
8.4,94.8,94.7,Baja,0,Sin riesgo
9.2,74.8,72.6,Media,0,Sin riesgo
9.8,100.0,98.5,Alta,1,Sin riesgo
6.9,80.8,77.4,Media,1,Medio riesgo
6.5,-25.0,64.6,Media,1,Alto riesgo
8.6,86.1,73.0,Alta,0,Sin riesgo
6.3,79.8,83.7,Media,0,Medio riesgo
5.9,77.1,70.1,Media,0,Alto riesgo
10.0,97.7,100.0,Desconocido_X99,0,Sin riesgo
8.8,73.6,65.0,Baja,0,Sin riesgo
7.2,-25.0,93.9,Media,0,Medio riesgo
9.0,96.3,97.7,Media,0,Sin riesgo
8.4,72.0,68.1,Media,0,Sin riesgo
4.5,71.9,82.8,Media,0,Alto riesgo
7.9,73.8,73.4,Media,0,Medio riesgo
150.0,82.3,71.3,Media,0,Medio riesgo
5.5,66.8,77.2,Media,0,Alto riesgo
2.4,64.5,65.9,Alta,3,Alto riesgo
10.0,86.2,,Baja,0,Sin riesgo
8.4,87.5,100.0,Media,1,Sin riesgo
8.1,65.6,71.7,Media,0,Alto riesgo
8.1,92.7,80.8,Alta,0,Sin riesgo
10.0,90.7,92.4,Alta,0,Sin riesgo
150.0,97.3,100.0,Alta,0,Sin riesgo
6.9,89.3,76.4,Media,0,Medio riesgo
10.0,90.6,92.3,Baja,2,Sin riesgo
9.0,95.2,100.0,Media,1,Sin riesgo
9.7,100.0,100.0,Media,0,Sin riesgo
7.8,100.0,99.8,Media,0,Medio riesgo
5.5,71.3,72.6,Media,0,Alto riesgo
5.5,67.5,65.8,Media,1,Alto riesgo
6.0,81.5,82.2,Alta,1,Medio riesgo
10.0,94.6,100.0,Alta,0,Sin riesgo
8.7,100.0,88.5,Media,0,Sin riesgo
8.9,71.3,64.6,Media,0,Sin riesgo
5.0,52.4,50.6,Media,1,Alto riesgo
6.0,72.7,63.2,Desconocido_X99,0,Alto riesgo
4.3,43.8,,Baja,1,Alto riesgo
10.0,96.8,100.0,Alta,1,Sin riesgo
5.0,65.6,70.2,Media,1,Alto riesgo
5.2,59.2,65.6,Alta,0,Alto riesgo
